"track_id","track_name","track_number","track_popularity","explicit","artist_name","artist_popularity","artist_followers","artist_genres","album_id","album_name","album_release_date","album_total_tracks","album_type","track_duration_min"
" Myself & I,3,79,TRUE,G-Eazy,74,6295376,N/A,09Q3WwGYsQe5ognkvVkmCu,When It's Dark Out,2015-12-04,17,album,4.19
0PJIbOdMs3bd5AT8liULMQ,oui,4,76,FALSE,Jeremih,73,7218544,N/A,7DMyQuDPe8xzjC0UDSDa96,Late Nights: The Album,2015-12-04,15,album,3.97
6f49kbOuQSOsStBpyGvQfA,A Head Full of Dreams,1,64,FALSE,Coldplay,88,60804949,N/A,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,2015-12-04,11,album,3.72
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,5,83,FALSE,Coldplay,88,60804949,N/A,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,2015-12-04,11,album,4.39
3wtV2ifnHzirkAElgTGh63,Amazing Day,9,58,FALSE,Coldplay,88,60830643,N/A,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,2015-12-04,11,album,4.51
4giCxIFPZNQIP4bIZM4sqH,Army of One,8,54,FALSE,Coldplay,88,60818952,N/A,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,2015-12-04,11,album,6.28
3HWDWyIqWuLsTHECx9DvXF,Birds,2,60,FALSE,Coldplay,88,60804949,N/A,3cfAM8b8KqJRoIzt3zLKqw,A Head Full of Dreams,2015-12-04,11,album,3.81
0pw6zKvwrs0BakTr5AGup9,2008,9,53,TRUE,Lil Peep,82,15684530,emo rap"," cloud rap,4hiArqU343m8BUT0lymyLO,LIVE FOREVER,2015-12-02,10,album,1.72
3i2SZSfmDRhvSkj0vZ1owx,angeldust,1,62,TRUE,Lil Peep,82,15689879,emo rap"," cloud rap,4hiArqU343m8BUT0lymyLO,LIVE FOREVER,2015-12-02,10,album,1.85
1Viaum8JtbWNZdt4oyCYtr,pick me up,3,50,TRUE,Lil Peep,82,15695162,emo rap"," cloud rap,4hiArqU343m8BUT0lymyLO,LIVE FOREVER,2015-12-02,10,album,2.81
07KdHPTGNC07DqB34T1w7M,mirror"," mirror,2,51,TRUE,Lil Peep,82,15689879,emo rap"," cloud rap,4hiArqU343m8BUT0lymyLO,LIVE FOREVER,2015-12-02,10,album,1.71
4k3xDpAdBuM17mNNHhOZkK,nuts,4,85,TRUE,Lil Peep,82,15684530,emo rap"," cloud rap,4hiArqU343m8BUT0lymyLO,LIVE FOREVER,2015-12-02,10,album,1.42
2xa9224f1RXkIDoRvs58yI,give u the moon,10,57,TRUE,Lil Peep,82,15689879,emo rap"," cloud rap,4hiArqU343m8BUT0lymyLO,LIVE FOREVER,2015-12-02,10,album,2.32
3JbnEiTszmfArBtYVU4DoO,vibe,6,53,TRUE,Lil Peep,82,15695162,emo rap"," cloud rap,4hiArqU343m8BUT0lymyLO,LIVE FOREVER,2015-12-02,10,album,1.88
1eMVXXpNPEUdFRy5ZH7FpM,DADDY,4,62,FALSE,PSY,62,1819211,k-pop,1aHmoh8Iog2xqwVk9A77yc,PSY 7TH ALBUM,2015-12-01,9,album,3.84
6axLEm9t29JqORFwNFUket,Kalam,6,40,FALSE,Mashrou' Leila,45,376028,N/A,2o1oVA8QBzR3vFbH1bs73d,Ibn El Leil,2015-11-28,13,album,4.09
1Lim1Py7xBgbAkAys3AGAG,Lean On,4,4,FALSE,Major Lazer,73,6302021,moombahton,4pCLlUxlKj3pNVdBtFyhrU,Peace Is The Mission (Extended),2015-11-27,17,album,2.94
2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),4,69,FALSE,Major Lazer,73,6301986,moombahton,2U0b5MfkMUgzdvRUI69mya,Peace Is The Mission : Extended,2015-11-27,14,album,2.94
5hwh37sTi84MVhCBMWzhGE,Superficial Love,4,62,FALSE,Ruth B.,69,4465726,N/A,4gS6995dvPQJf80VBtoxi8,The Intro,2015-11-27,4,single,3.46
0BcP3FTTxSty93nTnB2a9H,Powerful (feat. Ellie Goulding & Tarrus Riley),5,53,FALSE,Major Lazer,73,6302021,moombahton,2U0b5MfkMUgzdvRUI69mya,Peace Is The Mission : Extended,2015-11-27,14,album,3.43
500mvzh7TRZ0YdnVeHhj8b,Light It Up - Remix,10,2,FALSE,Major Lazer,73,6301808,moombahton,4pCLlUxlKj3pNVdBtFyhrU,Peace Is The Mission (Extended),2015-11-27,17,album,2.76
6lDo13SSgTv0WbyUQKgnjk,Light It Up (feat. Nyla & Fuse ODG) - Remix,10,9,FALSE,Major Lazer,73,6301808,moombahton,0OY2WzmmPG8yRZzmMeTX9N,Peace Is the Mission (Extended Edition),2015-11-27,14,album,2.76
2xzqIuW15EVWvLB3yP6jkI,Night Riders (feat. Travi$ Scott"," 2 Chainz"," Pusha T & Mad Cobra),8,41,TRUE,Major Lazer,73,6301986,moombahton,2U0b5MfkMUgzdvRUI69mya,Peace Is The Mission : Extended,2015-11-27,14,album,3.88
7B5Npv8NjjTCzk8PLpU66h,Love In The Dark,8,73,FALSE,Adele,83,66705650,soft pop,3AvPX1B1HiFROvYjLb5Qwi,25,2015-11-20,11,album,4.76
2qBmtZnPSQouvADmqaHKxk,Million Years Ago,9,64,FALSE,Adele,83,66705650,soft pop,6TVfiWmo8KtflUAmkK9gGF,25,2015-11-20,11,album,3.78
7GgWAITsYJaRM3r50rfh5w,When We Were Young,4,72,FALSE,Adele,83,66705650,soft pop,3AvPX1B1HiFROvYjLb5Qwi,25,2015-11-20,11,album,4.84
05TOt5Vz4StdjMpEdFPlvB,All I Ask,10,69,FALSE,Adele,83,66734917,soft pop,3AvPX1B1HiFROvYjLb5Qwi,25,2015-11-20,11,album,4.53
4irYeuAi87yyGHcI4h9s0x,Paris,1,0,TRUE,$uicideboy$,83,8957416,emo rap"," horrorcore"," cloud rap"," trap metal"," underground hip hop,2zQsirZE9McFbEoLkhxcpk,Now The Moon's Rising,2015-11-20,10,album,1.85
1zZh6zTXcDgvN0C6S1G4gU,Remedy,5,62,FALSE,Adele,83,66705650,soft pop,6TVfiWmo8KtflUAmkK9gGF,25,2015-11-20,11,album,4.09
0bqC0AqaBZKBZsjhI3y2OW,River Lea,7,57,FALSE,Adele,83,66720643,soft pop,6TVfiWmo8KtflUAmkK9gGF,25,2015-11-20,11,album,3.75
563SfWAHJs4FBZMkRN0IFN,Send My Love (To Your New Lover),2,71,FALSE,Adele,83,66720643,soft pop,6TVfiWmo8KtflUAmkK9gGF,25,2015-11-20,11,album,3.71
5t4B1kAlCD13YY9poph0Mg,Stitches,2,53,FALSE,Shawn Mendes,81,45700057,N/A,11fLgnq2LE8p5hzo8urweI,Handwritten (Revisited),2015-11-20,16,album,3.44
5MeZ2oryBpcktBzNte6tEE,Heartburn,3,37,FALSE,Wafia,55,173156,N/A,24p8vyOJDS4sm701uyUmJ7,XXIX,2015-11-20,5,single,3.44
62PaSfnXSMyLshYJrlTuL3,Hello,1,72,FALSE,Adele,83,66734917,soft pop,3AvPX1B1HiFROvYjLb5Qwi,25,2015-11-20,11,album,4.92
7M9t7BCy51ITF8IMyiemzk,I Know What You Did Last Summer,13,51,FALSE,Shawn Mendes,81,45700057,N/A,11fLgnq2LE8p5hzo8urweI,Handwritten (Revisited),2015-11-20,16,album,3.73
6NdG17SJBXKJeYS67f7E74,I Miss You,3,59,FALSE,Adele,83,66734917,soft pop,6TVfiWmo8KtflUAmkK9gGF,25,2015-11-20,11,album,5.81
2RqtfcLB7iOZj0zYB8Auhu,Jealous,2,69,FALSE,Nick Jonas,63,9979409,N/A,4G4Azv5cwPBv3vCA0mD6ei,Nick Jonas X2,2015-11-20,21,album,3.71
2Eb7QQ5soJQBEYTfSb5BS6,Sweetest Devotion,11,53,FALSE,Adele,83,66734917,soft pop,6TVfiWmo8KtflUAmkK9gGF,25,2015-11-20,11,album,4.19
2DRMuw0U0QbkVQxWxdJV3M,Water Under the Bridge,6,71,FALSE,Adele,83,66734917,soft pop,6TVfiWmo8KtflUAmkK9gGF,25,2015-11-20,11,album,4
7EyTP9nFCr4rxZTdtsQevI,Sunshine Overtime,7,39,FALSE,Chris Young,65,2918550,country"
"2Jok5Npfn0LOIHw3GYMim0","Bloodsuckers","16","35","FALSE","Johnny Hollow","29","32152","N/A","5RTZwP0qWeeHfppJsAujBm","A Collection of Creatures","2014-01-22","16","album","2.6"
"6ZFbXIJkuI1dVNWvzJzown","Time","12","73","FALSE","Hans Zimmer","77","4780589","soundtrack","2qvA7HmSg1iM6XMiFF76dp","Inception (Music from the Motion Picture)","2010-07-09","12","album","4.59"
"3dd9uXh41vmFLO3UvqLJL6","Wednesday Main Titles","1","62","FALSE","Danny Elfman","66","490560","soundtrack","2uuGxhpcN88ctFFHAYOzxF","Wednesday (Original Series Soundtrack)","2022-11-23","48","album","1.16"
"6GdUMm5xMw9hJckIc0qsGb","Coffee","4","65","FALSE","Chappell Roan","82","7299563","N/A","0EiI8ylL0FmWWpgHVTsZjZ","The Rise and Fall of a Midwest Princess","2023-09-22","14","album","3.42"
"0YUrjFy4qFKOO5NhM9tYdV","Locked Up","1","63","TRUE","Akon","82","6007512","N/A","6X7HEjHrNHimc0buMQpNya","Trouble","2006-01-01","13","album","3.91"
"2X05EASOuBv6aRQRJoGI1i","Phantom Pain","4","47","FALSE","girl in red","73","8768495","bedroom pop","5QaKu3YoUJNglyaKixaegf","I'M DOING IT AGAIN BABY!","2024-04-12","10","album","2.86"
"2tB5sTm4Lb8e6U0dNGuqtz","House of the Rising Sun","11","58","FALSE","Lauren O'Connell","40","23482","southern gothic","0ZuL0j8jVfNydM5P4Zzxix","Covers","2012-10-29","11","album","3.08"
"1ijrMIqQvZNsnoqGukPzFD","I'm Forrest... Forrest Gump","1","58","FALSE","Alan Silvestri","57","327242","soundtrack","1Fw951OcmbeCmVnnNcRYrp","Forrest Gump - Original Motion Picture Score","1994-08-02","21","album","2.66"
"3XqM8hLCEYlbnFjoWwqtFv","Angel Numbers / Ten Toes","1","77","TRUE","Chris Brown","87","28327351","r&b","0tL8CzbfmF5poGm9puqALR","11:11","2023-11-10","22","album","5.11"
"7KZJnMtwu2s80jO5Frthap","So Much Better","4","33","TRUE","Eminem","88","104584370","rap, hip hop","3vOgbDjgsZBAPwV2M3bNOj","The Marshall Mathers LP2","2013-11-05","16","album","4.35"
"2wBknFtpATOG4LDG3BzIzI","Safe and Sound - Niklas Dee & Luca-Dante Spadafora Remix","1","50","FALSE","Neptunica","62","73057","hypertechno","0B7sAo6TCAyMhwQGTtU2FK","Safe and Sound (Niklas Dee & Luca-Dante Spadafora Remix)","2023-08-04","1","single","2.52"
"6BQrmjAgPfPTwILoFEK3Hd","I Wish you Roses","1","54","FALSE","Kali Uchis","83","9469943","N/A","2XCrHIlpS6yq2Lix46lOPi","I Wish you Roses","2023-01-19","1","single","3.76"
"7Kt59L2ZZGtOnIhvMwzG6f","Diamonds","2","53","FALSE","Rihanna","90","68997177","pop, r&b","4eddbruVtOqw8khwxSH6H2","Unapologetic (Deluxe)","2012-12-11","17","album","3.75"
"6rUp7v3l8yC4TKxAAR5Bmx","I Hate Everything About You","3","73","FALSE","Three Days Grace","77","7300288","post-grunge, rock","38pfSOHvxHqDWwDnjZ25U5","Three Days Grace (Expanded Edition)","2003-07-22","15","album","3.85"
"7IWcDWOfiooH5hRs9XOVYz","Fresh Out The Slammer","7","69","FALSE","Taylor Swift","100","145396321","country, pop, indie, folk","5H7ixXZfsNMGbIE5OBSpcb","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","2024-04-19","31","album","3.51"
"4n7JWRT5fH2YqqWMljGcYf","Volta Amor","1","12","TRUE","Bruno Chosen","2","107","N/A","3dHnLcOpXjNkKExvfUse4K","Boopy","2025-01-24","2","single","2.73"
"2TL9ng664CxAiRs37Hfa2Z","1001 Arabian Nights","2","52","FALSE","Chipz","39","22403","N/A","3fuyXU6qRuSyC8yK3cMu83","The World Of CH!PZ (Deluxe version)","2005-03-18","15","album","3.11"
"6WO7IDGLakjO38lsvI2gHB","Slow It Down","1","69","FALSE","Benson Boone","83","7045466","N/A","5UI2uTwSWoS6NmlxurwElQ","Slow It Down","2024-03-21","1","single","2.69"
"6sGIMrtIzQjdzNndVxe397","So Easy (To Fall In Love)","5","90","FALSE","Olivia Dean","88","1499215","pop soul","0l8zYqoUeBYg47Gmevq9HZ","The Art of Loving","2025-09-26","12","album","2.81"
" pop"," indie"," folk,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.34
6lCvK2AR2uOKkVFCVlAzzm,tolerate it,5,65,TRUE,Taylor Swift,100,145396321,country"," pop"," indie"," folk,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.09
0MyfdGptOUnUnGzJmiyCOG,VIRUS - Odd Mob Remix,3,59,FALSE,GEN.KLOUD,46,17374,N/A,7BIq8KJwrUVHaRsDNY5glN,AUTONOMY (REMIXES),2021-01-07,7,album,3.07
5VYWxXUpxuxEmCqMLDqICo,long story short,12,62,FALSE,Taylor Swift,100,145396321,country"," pop"," indie"," folk,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,3.59
5uICWmZTLkpEVbK22PBP6e,marjorie,13,62,FALSE,Taylor Swift,100,145396321,country"," pop"," indie"," folk,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,album,4.29
6uwfVkaOM1mcMkFmSn35ix,no body"," no crime (feat. HAIM),6,63,FALSE,Taylor Swift,100,145489371,country"," pop"," indie"
"66VuIGcM7fd8NLMoORCqVJ","Strong Enough (feat. Bailey Zimmerman)","1","58","FALSE","Jonas Brothers","75","7761878","N/A","7DTTXmNJFIXdf5QyA0Y9JX","Strong Enough","2023-11-10","1","single","2.48"
"0XkZmBCCcdMY0EPY8ij6Gb","Slim Pickins","9","70","FALSE","Sabrina Carpenter","91","26516295","pop","3iPSVi54hsacKKl1xIR2eH","Short n' Sweet","2024-08-23","12","album","2.53"
"6MrLkXsMmHaYt680fhJUAq","12 to 12","1","85","FALSE","sombr","85","2802094","N/A","2TrTb21wiXbwQohvN1UfFV","12 to 12","2025-07-24","1","single","4.04"
"2hw47GMKL6LXwp5BJgPxXf","He Won't Go","6","57","FALSE","Adele","83","66720643","soft pop","5duyQokC4FMcWPYTV9Gpf9","21","2011-01-24","11","album","4.63"
" country"," traditional country"," outlaw country"," honky tonk,7jHxaZCVO8ITJOtQzexSI8,Hello Darlin',1970-03-23,11,album,2.8
1FTCA6wQwulQFokDddKE68,Polythene Pam - Remastered 2009,12,54,FALSE,The Beatles,82,30718195,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,1.21
2jtUGFsqanQ82zqDlhiKIp,She Came In Through The Bathroom Window - Remastered 2009,13,57,FALSE,The Beatles,82,30714318,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,1.97
0pNeVovbiZHkulpGeOx1Gj,Something - Remastered 2009,2,75,FALSE,The Beatles,82,30718195,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,3.03
2S8xyNRJX1XQdo3qnTuovI,Maxwell's Silver Hammer - Remastered 2009,3,58,FALSE,The Beatles,82,30714318,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,3.46
4JOyMhad5dD81uGYLGgKrS,Mean Mr Mustard - Remastered 2009,11,54,FALSE,The Beatles,82,30718195,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,1.1
0suLngfo7rJoetk7Ub6N8l,Octopus's Garden - Remastered 2009,5,65,FALSE,The Beatles,82,30718195,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,2.84
2mxByJWOajjiVsLWjNXvDJ,Oh! Darling - Remastered 2009,4,68,FALSE,The Beatles,82,30721676,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,3.45
1rxoyGj1QuPoVi8fOft1Kt,Because - Remastered 2009,8,57,FALSE,The Beatles,82,30714318,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,2.76
5eZrW59C3UgBhkqNlowEID,Carry That Weight - Remastered 2009,15,58,FALSE,The Beatles,82,30721676,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,1.6
01SfTM5nfCou5gQL70r6gs,Golden Slumbers - Remastered 2009,14,66,FALSE,The Beatles,82,30714318,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,1.52
6UCFZ9ZOFRxK8oak7MdPZu,Her Majesty - Remastered 2009,17,27,FALSE,The Beatles,82,30721676,classic rock"," psychedelic rock,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,17,album,0.43
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,7,82,FALSE,The Beatles,82,30714318,classic rock"
"2913xXOVAIDAqxzV2g4VcU","The Bolter","29","69","TRUE","Taylor Swift","100","145396321","country, pop, indie, folk","5H7ixXZfsNMGbIE5OBSpcb","THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY","2024-04-19","31","album","3.97"
"2wqaekenSQZm7hxQOYt8oE","Am I Wrong","1","56","FALSE","Nico & Vinz","61","573474","N/A","1uaIXmroQAjO7DB6zZPcpV","Am I Wrong","2014-01-21","1","single","4.12"
"3nRmDz7qGCvsMS30rGGY0x","Welcome To New York","1","52","FALSE","Taylor Swift","100","145396321","country, pop, indie, folk","1yGbNOtRIgdIiGHOEBaZWf","1989 (Deluxe)","2014-01-01","19","album","3.54"
"4WGds8JfW57apo2HHLORop","Barbie (Can You Play Ken?)","1","0","FALSE","lilster","45","16330","jersey club","1jdlRluwOgkV2pT9n32V04","Barbie (Can You Play Ken?)","2024-04-25","1","single","2.89"
"5ERfbppCElVkUmpBzK4Upz","Wide Open Spaces","12","49","FALSE","Revline","47","505","country","3TlM68EnA35dHWYQHeK9k3","The Garage Sessions","2025-06-18","12","album","2.33"
" indie pop,2DpEBrjCur1ythIZ10gJWw,Honeymoon,2015-09-18,14,album,4.91
3pyrRowLIrRCHzg7cdzMy9,Girls on Film,7,52,FALSE,Mindless Self Indulgence,70,1617182,N/A,7rG4vuycKANcRMivzlkpuD,PINK,2015-09-18,19,album,2.98
1DYRRZ5rSlc1PopnB7azLZ,Swan Song,13,57,FALSE,Lana Del Rey,88,51821190,alternative pop"," indie pop,2DpEBrjCur1ythIZ10gJWw,Honeymoon,2015-09-18,14,album,5.39
45pI8224KKX9Gx5fiyvEAh,The Blackest Day,11,67,FALSE,Lana Del Rey,88,51821190,alternative pop"," indie pop,2DpEBrjCur1ythIZ10gJWw,Honeymoon,2015-09-18,14,album,6.09
302ZEWd1TDXvA4PLz0UQhj,24,12,56,FALSE,Lana Del Rey,88,51798111,alternative pop"," indie pop,2DpEBrjCur1ythIZ10gJWw,Honeymoon,2015-09-18,14,album,4.93
5jqNQZBwbZWQXPWfo0ygZF,Art Deco,7,78,FALSE,Lana Del Rey,88,51798111,alternative pop"," indie pop,2DpEBrjCur1ythIZ10gJWw,Honeymoon,2015-09-18,14,album,4.91
5yZvaUVyuXfSVUaMumFi6l,Runnin' (Lose It All),1,66,FALSE,Naughty Boy,62,415464,N/A,2YnYgyx7N8MkgQHCcRYfKP,Runnin' (Lose It All),2015-09-17,1,single,3.55
39mPRdfh5ipE7AZrlicnNp,Make Up Sex,7,56,FALSE,SoMo,55,705196,N/A,6uGOeETMsNfv5alC0XnmyN,My Life II,2015-09-11,9,album,3.71
1XazlqB4YAtvouCmJPWXlM,Wanna Be That Song,4,61,FALSE,Brett Eldredge,56,1494083,country"," christmas,5Og3UBs6tCL47yee1ukYgw,Illinois,2015-09-11,12,album,3.93
1jNNHFZmRGXZFHlil5uhei,Drunk on Your Love,9,56,FALSE,Brett Eldredge,56,1494124,country"," christmas,5Og3UBs6tCL47yee1ukYgw,Illinois,2015-09-11,12,album,2.89
6WLS56xiRrXjSm9RSdL3zD,Never Forget You,1,1,FALSE,Zara Larsson,78,10915923,N/A,1sd9bVAWxBl0qeVS8tzlzL,Never Forget You,2015-09-10,1,single,3.55
3aAeD4aD0PdM3gilTQscqj,Peaceful Moments,12,45,FALSE,Adam Skorupa,42,17023,medieval,19uGvOnAhqEQ7irwCEce99,The Witcher (Original Game Soundtrack),2015-09-09,29,album,5.16
0hv8o1BAlQrFTVDLqYVGk9,River Of Life,3,43,FALSE,Pawel Blaszczak,43,18068,medieval,19uGvOnAhqEQ7irwCEce99,The Witcher (Original Game Soundtrack),2015-09-09,29,album,5.35
2TLO035tumZKpxxeDlKYQb,A Tavern On The Riverbank,25,46,FALSE,Adam Skorupa,42,17017,medieval,0dAhuTx13ciZIXgan98X7Z,The Witcher 2: Assassins Of Kings (Enhanced Edition) [Original Game Soundtrack],2015-09-09,47,album,1.72
0NI53QNAxWf9BPMrB3btG7,Evening In The Tavern,11,44,FALSE,Pawel Blaszczak,43,18068,medieval,19uGvOnAhqEQ7irwCEce99,The Witcher (Original Game Soundtrack),2015-09-09,29,album,0.95
3xby7fOyqmeON8jsnom0AT,Nightcrawler (feat. Swae Lee & Chief Keef),7,76,TRUE,Travis Scott,89,41119579,rap,4PWBTB6NYSKQwfo79I3prg,Rodeo,2015-09-04,16,album,5.35
1wHZx0LgzFHyeIZkUydNXq,Antidote,9,71,TRUE,Travis Scott,89,41131037,rap,4PWBTB6NYSKQwfo79I3prg,Rodeo,2015-09-04,16,album,4.37
5pLpkaIRobcvPnUmclNv6o,Technicolour Beat,3,56,FALSE,Oh Wonder,64,1093423,N/A,37ABUtLPqktcopsBJ7jmXT,Oh Wonder,2015-09-04,15,album,3
1mhVXWduD8ReDwusfaHNwU,Tell Your Friends,3,66,TRUE,The Weeknd,94,112995439,r&b pop"," alternative r&b"," hip hop"," synthpop,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28,14,album,5.57
7fBv7CLKzipRk6EC6TWHOB,The Hills,5,86,TRUE,The Weeknd,94,112995439,r&b pop"," alternative r&b"," hip hop"," synthpop,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28,14,album,4.03
4FqMPJlvfY5Nfo3gRKcNxl,Colors,8,58,FALSE,Halsey,80,22396044,N/A,5OZJflQcQCdZLQjtUudCin,BADLANDS (Deluxe),2015-08-28,16,album,4.15
3SKzTIl9mW0DadTys9SFo3,Control,14,70,FALSE,Halsey,80,22396044,N/A,5OZJflQcQCdZLQjtUudCin,BADLANDS (Deluxe),2015-08-28,16,album,3.57
6J7PIkhtHwmFjPLq0SyuPj,Dark Times,12,60,TRUE,The Weeknd,94,112995439,r&b pop"," alternative r&b"," hip hop"
"2Cd9iWfcOpGDHLz6tVA3G4","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","1","8","FALSE","Shakira","85","39809584","latin pop","3pzQF7YgU1f66pBayA8uHv","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","2010-05-07","1","single","3.37"
"3icywpqJ6o39VY61BXcGQS","Liberty Walk","1","39","FALSE","Miley Cyrus","81","26564677","country pop, rock, hip hop, experimental","69Pf9ExxwjhVFyosKsKWQu","Can't Be Tamed","2010-01-01","12","album","4.1"
"1XHDV6SXCnyKKlp2KM8vHo","Move","1","42","FALSE","midnight Berlin","42","4170","hypertechno","7aO6EuLWDbtQSGp9fZjf2t","Move","2024-09-06","1","single","2.08"
" country,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album,2.05
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,12,81,FALSE,Post Malone,85,47716988,pop"," hip hop"," country,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album,2.62
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),9,79,FALSE,Post Malone,86,47720209,pop"," hip hop"," country,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album,3.82
7xQAfvXzm3AkraOtGPWIZg,Wow.,17,77,TRUE,Post Malone,85,47716988,pop"," hip hop"," country,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album,2.49
05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,2,65,TRUE,Post Malone,85,47716988,pop"," hip hop"," country,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album,2.51
4poybupy26pTWPr9zY1i7h,Some Say,1,61,FALSE,Nea,50,57965,N/A,5pCAWYym13GcQN8CXEb89m,Some Say,2019-09-06,1,single,2.92
5KE9b4x7Zj2A8XtbkqhqTe,Staring At The Sun (feat. SZA),11,63,TRUE,Post Malone,86,47722935,pop"," hip hop"," country,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album,2.8
2cvOfKHOHgwQlLiuLKP2xR,Myself,15,58,TRUE,Post Malone,85,47716988,pop"," hip hop"," country,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album,2.63
12Fkyg9lpmaz2zmKOfw2Y2,On The Road (feat. Meek Mill & Lil Baby),8,67,TRUE,Post Malone,86,47726839,pop"," hip hop"," country,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,album,3.63
57j65yC2HggQfmYNc6rdOK,bad idea!,1,72,TRUE,girl in red,73,8768495,bedroom pop,4AEKKY9Sny3Uj6U3ELK4Sl,bad idea!,2019-09-03,1,single,3.66
5USsRaiqL1RNKRm1fTJ3JM,Bartender,12,58,FALSE,Lana Del Rey,88,51798111,alternative pop"
"2rmwqU7yzTvzkiaRV53DpT","2 Be Loved (Am I Ready)","4","64","FALSE","Lizzo","68","5739313","N/A","1NgFBv1PxMG1zhFDW1OrRr","Special","2022-07-15","12","album","3.11"
"064wRZsHDLuoCJYw65gh7N","Like a Tattoo","12","60","FALSE","Sade","77","5109119","N/A","3uSWaQxJAdm5MWKQkQJNoK","The Best of Sade","1994-10-31","16","compilation","3.64"
"74loibzxXRL875X20kenvk","Poland","1","58","TRUE","Lil Yachty","75","10907844","N/A","5LZiWbqOpj6g8uxSHch12S","Poland","2022-10-11","1","single","1.38"
"5r00wpsojd4mBYaQFDvni7","Roller Coaster","4","63","FALSE","Luke Bryan","74","9408174","country, acoustic country","5M8gr5RV2eR6UkztC69ogB","Crash My Party","2013-01-01","13","album","4.31"
"2t3BqduzpMJVMo5cceBLQY","Circle The Drain","6","36","TRUE","Katy Perry","83","38385499","pop","06SY6Ke6mXzZHhURLVU57R","Teenage Dream","2010-08-24","17","album","4.54"
"5Su5ILFp6U83cnIXwfmlC5","Drunken Sailor","1","59","FALSE","The Irish Rovers","50","181181","sea shanties, celtic, celtic rock, celtic punk","5iyQuCFO65zkVXaqtBYFuo","Drunken Sailor","2012-02-22","14","album","2.94"
"66EIPOdC3UZZCJdiUSRo92","Sayuri's Theme","1","43","FALSE","John Williams","70","1604690","soundtrack","4EstIlJ9P9TVBCOlvVLADj","Memoirs of a Geisha","2005-11-22","18","album","1.52"
